draw_date,n1,n2,n3,n4,n5,s1,s2,source_year,era,era_code,main_pool,star_pool,era_weight,main_numbers,star_numbers,zone_signature,star_zone_signature,sum,odd_count,even_count,low_count,high_count,ball_machine,ball_set,draw_order_1,draw_order_2,draw_order_3,draw_order_4,draw_order_5,star_order_1,star_order_2,source_url,metadata_status,fetched_at
2025-06-03,12,15,38,47,48,5,7,2025,Era 3: 2016-current,era_3,50,12,1.0,"[12, 15, 38, 47, 48]","[5, 7]",0-2-0-1-2,0-2-0,160,2,3,2,3,15,19,47,12,15,38,48,7,5,https://www.euro-millions.com/results/03-06-2025,ok,2026-06-04T17:53:40.046489+00:00
2025-06-06,20,21,29,30,35,2,12,2025,Era 3: 2016-current,era_3,50,12,1.0,"[20, 21, 29, 30, 35]","[2, 12]",0-1-3-1-0,1-0-1,135,3,2,2,3,15,19,30,29,21,20,35,2,12,https://www.euro-millions.com/results/06-06-2025,ok,2026-06-04T17:53:40.768472+00:00
2025-06-10,19,36,39,40,45,5,6,2025,Era 3: 2016-current,era_3,50,12,1.0,"[19, 36, 39, 40, 45]","[5, 6]",0-1-0-3-1,0-2-0,179,3,2,1,4,15,19,36,40,45,39,19,5,6,https://www.euro-millions.com/results/10-06-2025,ok,2026-06-04T17:53:41.497764+00:00
2025-06-13,2,28,40,43,45,3,7,2025,Era 3: 2016-current,era_3,50,12,1.0,"[2, 28, 40, 43, 45]","[3, 7]",1-0-1-1-2,1-1-0,158,2,3,1,4,15,19,43,40,45,2,28,3,7,https://www.euro-millions.com/results/13-06-2025,ok,2026-06-04T17:53:42.272617+00:00
2025-06-17,13,22,23,44,49,3,5,2025,Era 3: 2016-current,era_3,50,12,1.0,"[13, 22, 23, 44, 49]","[3, 5]",0-1-2-0-2,1-1-0,151,3,2,3,2,15,19,22,44,49,23,13,3,5,https://www.euro-millions.com/results/17-06-2025,ok,2026-06-04T17:53:43.163849+00:00
2025-06-20,5,8,24,37,47,3,9,2025,Era 3: 2016-current,era_3,50,12,1.0,"[5, 8, 24, 37, 47]","[3, 9]",2-0-1-1-1,1-0-1,121,3,2,3,2,15,19,37,24,47,5,8,9,3,https://www.euro-millions.com/results/20-06-2025,ok,2026-06-04T17:53:43.913482+00:00
2025-06-24,7,16,21,23,39,7,11,2025,Era 3: 2016-current,era_3,50,12,1.0,"[7, 16, 21, 23, 39]","[7, 11]",1-1-2-1-0,0-1-1,106,4,1,4,1,15,19,16,21,39,7,23,11,7,https://www.euro-millions.com/results/24-06-2025,ok,2026-06-04T17:53:44.808985+00:00
2025-06-27,19,27,36,45,49,7,10,2025,Era 3: 2016-current,era_3,50,12,1.0,"[19, 27, 36, 45, 49]","[7, 10]",0-1-1-1-2,0-1-1,176,4,1,1,4,15,19,27,45,19,36,49,7,10,https://www.euro-millions.com/results/27-06-2025,ok,2026-06-04T17:53:45.575262+00:00
2025-07-01,1,17,28,32,34,7,8,2025,Era 3: 2016-current,era_3,50,12,1.0,"[1, 17, 28, 32, 34]","[7, 8]",1-1-1-2-0,0-2-0,112,2,3,2,3,14,20,34,17,1,28,32,7,8,https://www.euro-millions.com/results/01-07-2025,ok,2026-06-04T17:53:46.319526+00:00
2025-07-04,19,29,42,45,48,5,7,2025,Era 3: 2016-current,era_3,50,12,1.0,"[19, 29, 42, 45, 48]","[5, 7]",0-1-1-0-3,0-2-0,183,3,2,1,4,14,20,45,19,48,29,42,5,7,https://www.euro-millions.com/results/04-07-2025,ok,2026-06-04T17:53:47.049857+00:00
2025-07-08,1,8,9,18,50,1,5,2025,Era 3: 2016-current,era_3,50,12,1.0,"[1, 8, 9, 18, 50]","[1, 5]",3-1-0-0-1,1-1-0,86,2,3,4,1,14,20,50,18,9,1,8,5,1,https://www.euro-millions.com/results/08-07-2025,ok,2026-06-04T17:53:47.777014+00:00
2025-07-11,8,23,24,45,49,2,10,2025,Era 3: 2016-current,era_3,50,12,1.0,"[8, 23, 24, 45, 49]","[2, 10]",1-0-2-0-2,1-0-1,149,3,2,3,2,14,20,8,24,45,23,49,2,10,https://www.euro-millions.com/results/11-07-2025,ok,2026-06-04T17:53:48.551271+00:00
2025-07-15,24,38,41,45,49,1,6,2025,Era 3: 2016-current,era_3,50,12,1.0,"[24, 38, 41, 45, 49]","[1, 6]",0-0-1-1-3,1-1-0,197,3,2,1,4,14,20,41,45,24,49,38,1,6,https://www.euro-millions.com/results/15-07-2025,ok,2026-06-04T17:53:49.505847+00:00
2025-07-18,13,19,25,42,45,2,9,2025,Era 3: 2016-current,era_3,50,12,1.0,"[13, 19, 25, 42, 45]","[2, 9]",0-2-1-0-2,1-0-1,144,4,1,3,2,14,20,25,19,42,45,13,9,2,https://www.euro-millions.com/results/18-07-2025,ok,2026-06-04T17:53:50.341930+00:00
2025-07-22,8,15,26,33,41,9,10,2025,Era 3: 2016-current,era_3,50,12,1.0,"[8, 15, 26, 33, 41]","[9, 10]",1-1-1-1-1,0-0-2,123,3,2,2,3,14,20,8,41,33,26,15,9,10,https://www.euro-millions.com/results/22-07-2025,ok,2026-06-04T17:53:51.236089+00:00
2025-07-25,6,7,23,32,36,11,12,2025,Era 3: 2016-current,era_3,50,12,1.0,"[6, 7, 23, 32, 36]","[11, 12]",2-0-1-2-0,0-0-2,104,2,3,3,2,14,20,32,36,23,6,7,11,12,https://www.euro-millions.com/results/25-07-2025,ok,2026-06-04T17:53:51.939399+00:00
2025-07-29,5,6,42,44,46,4,8,2025,Era 3: 2016-current,era_3,50,12,1.0,"[5, 6, 42, 44, 46]","[4, 8]",2-0-0-0-3,1-1-0,143,1,4,2,3,14,20,5,46,44,6,42,4,8,https://www.euro-millions.com/results/29-07-2025,ok,2026-06-04T17:53:52.667430+00:00
2025-08-01,4,16,25,29,30,2,10,2025,Era 3: 2016-current,era_3,50,12,1.0,"[4, 16, 25, 29, 30]","[2, 10]",1-1-3-0-0,1-0-1,104,2,3,3,2,13,21,29,4,25,16,30,10,2,https://www.euro-millions.com/results/01-08-2025,ok,2026-06-04T17:53:53.380663+00:00
2025-08-05,1,3,5,42,47,5,10,2025,Era 3: 2016-current,era_3,50,12,1.0,"[1, 3, 5, 42, 47]","[5, 10]",3-0-0-0-2,0-1-1,98,4,1,3,2,13,21,1,3,5,42,47,5,10,https://www.euro-millions.com/results/05-08-2025,ok,2026-06-04T17:53:54.311048+00:00
2025-08-08,2,12,19,34,44,6,10,2025,Era 3: 2016-current,era_3,50,12,1.0,"[2, 12, 19, 34, 44]","[6, 10]",1-2-0-1-1,0-1-1,111,1,4,3,2,13,21,2,34,19,12,44,10,6,https://www.euro-millions.com/results/08-08-2025,ok,2026-06-04T17:53:55.067287+00:00
2025-08-12,18,28,42,46,48,3,9,2025,Era 3: 2016-current,era_3,50,12,1.0,"[18, 28, 42, 46, 48]","[3, 9]",0-1-1-0-3,1-0-1,182,0,5,1,4,13,21,46,48,28,18,42,3,9,https://www.euro-millions.com/results/12-08-2025,ok,2026-06-04T17:53:55.950695+00:00
2025-08-15,13,30,35,36,40,2,6,2025,Era 3: 2016-current,era_3,50,12,1.0,"[13, 30, 35, 36, 40]","[2, 6]",0-1-1-3-0,1-1-0,154,2,3,1,4,13,21,36,40,35,30,13,6,2,https://www.euro-millions.com/results/15-08-2025,ok,2026-06-04T17:53:56.768072+00:00
2025-08-19,24,31,34,41,43,6,8,2025,Era 3: 2016-current,era_3,50,12,1.0,"[24, 31, 34, 41, 43]","[6, 8]",0-0-1-2-2,0-2-0,173,3,2,1,4,13,21,24,43,41,34,31,8,6,https://www.euro-millions.com/results/19-08-2025,ok,2026-06-04T17:53:57.538367+00:00
2025-08-22,6,9,12,30,39,4,10,2025,Era 3: 2016-current,era_3,50,12,1.0,"[6, 9, 12, 30, 39]","[4, 10]",2-1-1-1-0,1-0-1,96,2,3,3,2,13,21,39,30,9,12,6,10,4,https://www.euro-millions.com/results/22-08-2025,ok,2026-06-04T17:53:58.268767+00:00
2025-08-26,2,14,38,42,45,10,11,2025,Era 3: 2016-current,era_3,50,12,1.0,"[2, 14, 38, 42, 45]","[10, 11]",1-1-0-1-2,0-0-2,141,1,4,2,3,13,21,2,42,38,14,45,11,10,https://www.euro-millions.com/results/26-08-2025,ok,2026-06-04T17:53:58.971120+00:00
2025-08-29,6,9,10,13,37,1,7,2025,Era 3: 2016-current,era_3,50,12,1.0,"[6, 9, 10, 13, 37]","[1, 7]",3-1-0-1-0,1-1-0,75,3,2,4,1,13,21,6,13,37,10,9,1,7,https://www.euro-millions.com/results/29-08-2025,ok,2026-06-04T17:53:59.692506+00:00
2025-09-02,13,30,31,32,36,1,12,2025,Era 3: 2016-current,era_3,50,12,1.0,"[13, 30, 31, 32, 36]","[1, 12]",0-1-1-3-0,1-0-1,142,2,3,1,4,15,19,31,32,36,13,30,12,1,https://www.euro-millions.com/results/02-09-2025,ok,2026-06-04T17:54:00.527965+00:00
2025-09-05,27,30,31,41,43,5,8,2025,Era 3: 2016-current,era_3,50,12,1.0,"[27, 30, 31, 41, 43]","[5, 8]",0-0-2-1-2,0-2-0,172,4,1,0,5,15,19,30,27,41,31,43,5,8,https://www.euro-millions.com/results/05-09-2025,ok,2026-06-04T17:54:01.402859+00:00
2025-09-09,3,13,24,39,40,2,8,2025,Era 3: 2016-current,era_3,50,12,1.0,"[3, 13, 24, 39, 40]","[2, 8]",1-1-1-2-0,1-1-0,119,3,2,3,2,15,19,3,24,13,39,40,8,2,https://www.euro-millions.com/results/09-09-2025,ok,2026-06-04T17:54:02.293043+00:00
2025-09-12,5,10,23,31,37,3,11,2025,Era 3: 2016-current,era_3,50,12,1.0,"[5, 10, 23, 31, 37]","[3, 11]",2-0-1-2-0,1-0-1,106,4,1,3,2,15,19,10,37,31,5,23,3,11,https://www.euro-millions.com/results/12-09-2025,ok,2026-06-04T17:54:03.050528+00:00
2025-09-16,1,9,13,35,40,5,6,2025,Era 3: 2016-current,era_3,50,12,1.0,"[1, 9, 13, 35, 40]","[5, 6]",2-1-0-2-0,0-2-0,98,4,1,3,2,15,19,35,9,13,1,40,6,5,https://www.euro-millions.com/results/16-09-2025,ok,2026-06-04T17:54:03.854943+00:00
2025-09-19,8,10,26,32,42,9,12,2025,Era 3: 2016-current,era_3,50,12,1.0,"[8, 10, 26, 32, 42]","[9, 12]",2-0-1-1-1,0-0-2,118,0,5,2,3,15,19,26,32,42,8,10,9,12,https://www.euro-millions.com/results/19-09-2025,ok,2026-06-04T17:54:04.582323+00:00
2025-09-23,11,13,24,29,33,2,5,2025,Era 3: 2016-current,era_3,50,12,1.0,"[11, 13, 24, 29, 33]","[2, 5]",0-2-2-1-0,1-1-0,110,4,1,3,2,14,20,13,29,33,11,24,5,2,https://www.euro-millions.com/results/23-09-2025,ok,2026-06-04T17:54:05.309360+00:00
2025-09-26,4,17,25,28,44,5,11,2025,Era 3: 2016-current,era_3,50,12,1.0,"[4, 17, 25, 28, 44]","[5, 11]",1-1-2-0-1,0-1-1,118,2,3,3,2,14,20,25,17,4,44,28,11,5,https://www.euro-millions.com/results/26-09-2025,ok,2026-06-04T17:54:06.081953+00:00
2025-09-30,3,8,15,17,48,2,8,2025,Era 3: 2016-current,era_3,50,12,1.0,"[3, 8, 15, 17, 48]","[2, 8]",2-2-0-0-1,1-1-0,91,3,2,4,1,14,20,48,15,8,3,17,2,8,https://www.euro-millions.com/results/30-09-2025,ok,2026-06-04T17:54:06.898617+00:00
2025-10-03,6,12,18,25,41,2,6,2025,Era 3: 2016-current,era_3,50,12,1.0,"[6, 12, 18, 25, 41]","[2, 6]",1-2-1-0-1,1-1-0,102,2,3,4,1,14,20,25,41,6,12,18,2,6,https://www.euro-millions.com/results/03-10-2025,ok,2026-06-04T17:54:07.646948+00:00
2025-10-07,24,39,42,43,48,5,8,2025,Era 3: 2016-current,era_3,50,12,1.0,"[24, 39, 42, 43, 48]","[5, 8]",0-0-1-1-3,0-2-0,196,2,3,1,4,14,20,24,39,48,43,42,5,8,https://www.euro-millions.com/results/07-10-2025,ok,2026-06-04T17:54:08.517532+00:00
2025-10-10,6,7,17,20,21,1,10,2025,Era 3: 2016-current,era_3,50,12,1.0,"[6, 7, 17, 20, 21]","[1, 10]",2-2-1-0-0,1-0-1,71,3,2,5,0,14,20,7,21,20,17,6,10,1,https://www.euro-millions.com/results/10-10-2025,ok,2026-06-04T17:54:09.237439+00:00
2025-10-14,5,8,14,16,18,3,10,2025,Era 3: 2016-current,era_3,50,12,1.0,"[5, 8, 14, 16, 18]","[3, 10]",2-3-0-0-0,1-0-1,61,1,4,5,0,14,20,8,5,18,16,14,10,3,https://www.euro-millions.com/results/14-10-2025,ok,2026-06-04T17:54:09.964779+00:00
2025-10-17,13,35,39,44,47,3,5,2025,Era 3: 2016-current,era_3,50,12,1.0,"[13, 35, 39, 44, 47]","[3, 5]",0-1-0-2-2,1-1-0,178,4,1,1,4,14,20,39,44,35,47,13,3,5,https://www.euro-millions.com/results/17-10-2025,ok,2026-06-04T17:54:10.698362+00:00
2025-10-21,5,24,29,40,42,6,12,2025,Era 3: 2016-current,era_3,50,12,1.0,"[5, 24, 29, 40, 42]","[6, 12]",1-0-2-1-1,0-1-1,140,2,3,2,3,14,20,5,29,40,24,42,6,12,https://www.euro-millions.com/results/21-10-2025,ok,2026-06-04T17:54:11.428706+00:00
2025-10-24,7,8,25,31,45,7,12,2025,Era 3: 2016-current,era_3,50,12,1.0,"[7, 8, 25, 31, 45]","[7, 12]",2-0-1-1-1,0-1-1,116,4,1,3,2,14,20,25,8,45,7,31,12,7,https://www.euro-millions.com/results/24-10-2025,ok,2026-06-04T17:54:12.252594+00:00
2025-10-28,7,8,24,35,49,2,12,2025,Era 3: 2016-current,era_3,50,12,1.0,"[7, 8, 24, 35, 49]","[2, 12]",2-0-1-1-1,1-0-1,123,3,2,3,2,14,20,35,49,24,7,8,2,12,https://www.euro-millions.com/results/28-10-2025,ok,2026-06-04T17:54:13.043495+00:00
2025-10-31,5,14,38,43,45,7,11,2025,Era 3: 2016-current,era_3,50,12,1.0,"[5, 14, 38, 43, 45]","[7, 11]",1-1-0-1-2,0-1-1,145,3,2,2,3,14,20,43,38,5,45,14,7,11,https://www.euro-millions.com/results/31-10-2025,ok,2026-06-04T17:54:13.899288+00:00
2025-11-04,6,9,25,28,45,1,4,2025,Era 3: 2016-current,era_3,50,12,1.0,"[6, 9, 25, 28, 45]","[1, 4]",2-0-2-0-1,2-0-0,113,3,2,3,2,13,21,25,28,45,9,6,1,4,https://www.euro-millions.com/results/04-11-2025,ok,2026-06-04T17:54:14.674700+00:00
2025-11-07,11,21,39,40,43,2,8,2025,Era 3: 2016-current,era_3,50,12,1.0,"[11, 21, 39, 40, 43]","[2, 8]",0-1-1-2-1,1-1-0,154,4,1,2,3,13,21,40,21,43,11,39,8,2,https://www.euro-millions.com/results/07-11-2025,ok,2026-06-04T17:54:15.486073+00:00
2025-11-11,4,22,32,36,47,2,10,2025,Era 3: 2016-current,era_3,50,12,1.0,"[4, 22, 32, 36, 47]","[2, 10]",1-0-1-2-1,1-0-1,141,1,4,2,3,13,21,47,22,32,36,4,2,10,https://www.euro-millions.com/results/11-11-2025,ok,2026-06-04T17:54:16.228982+00:00
2025-11-14,9,26,27,45,48,8,9,2025,Era 3: 2016-current,era_3,50,12,1.0,"[9, 26, 27, 45, 48]","[8, 9]",1-0-2-0-2,0-1-1,155,3,2,1,4,13,21,9,45,26,48,27,9,8,https://www.euro-millions.com/results/14-11-2025,ok,2026-06-04T17:54:16.964961+00:00
2025-11-18,2,4,15,21,48,6,12,2025,Era 3: 2016-current,era_3,50,12,1.0,"[2, 4, 15, 21, 48]","[6, 12]",2-1-1-0-1,0-1-1,90,2,3,4,1,13,21,48,4,2,21,15,12,6,https://www.euro-millions.com/results/18-11-2025,ok,2026-06-04T17:54:17.954745+00:00
2025-11-21,17,19,29,35,48,5,9,2025,Era 3: 2016-current,era_3,50,12,1.0,"[17, 19, 29, 35, 48]","[5, 9]",0-2-1-1-1,0-1-1,148,4,1,2,3,13,21,35,17,48,29,19,9,5,https://www.euro-millions.com/results/21-11-2025,ok,2026-06-04T17:54:18.777995+00:00
2025-11-25,6,11,17,35,44,3,7,2025,Era 3: 2016-current,era_3,50,12,1.0,"[6, 11, 17, 35, 44]","[3, 7]",1-2-0-1-1,1-1-0,113,3,2,3,2,13,21,11,35,44,17,6,7,3,https://www.euro-millions.com/results/25-11-2025,ok,2026-06-04T17:54:19.555978+00:00
2025-11-28,5,29,33,39,42,3,9,2025,Era 3: 2016-current,era_3,50,12,1.0,"[5, 29, 33, 39, 42]","[3, 9]",1-0-1-2-1,1-0-1,148,4,1,1,4,13,21,5,33,42,29,39,3,9,https://www.euro-millions.com/results/28-11-2025,ok,2026-06-04T17:54:20.343760+00:00
2025-12-02,4,13,14,20,41,6,12,2025,Era 3: 2016-current,era_3,50,12,1.0,"[4, 13, 14, 20, 41]","[6, 12]",1-3-0-0-1,0-1-1,92,2,3,4,1,15,19,14,4,41,13,20,6,12,https://www.euro-millions.com/results/02-12-2025,ok,2026-06-04T17:54:21.051767+00:00
2025-12-05,9,15,25,34,46,8,12,2025,Era 3: 2016-current,era_3,50,12,1.0,"[9, 15, 25, 34, 46]","[8, 12]",1-1-1-1-1,0-1-1,129,3,2,3,2,15,19,34,25,15,46,9,8,12,https://www.euro-millions.com/results/05-12-2025,ok,2026-06-04T17:54:21.783644+00:00
2025-12-09,2,8,13,29,49,2,11,2025,Era 3: 2016-current,era_3,50,12,1.0,"[2, 8, 13, 29, 49]","[2, 11]",2-1-1-0-1,1-0-1,101,3,2,3,2,15,19,13,49,2,29,8,2,11,https://www.euro-millions.com/results/09-12-2025,ok,2026-06-04T17:54:22.500512+00:00
2025-12-12,7,25,30,37,41,5,11,2025,Era 3: 2016-current,era_3,50,12,1.0,"[7, 25, 30, 37, 41]","[5, 11]",1-0-2-1-1,0-1-1,140,4,1,2,3,15,19,30,7,25,41,37,11,5,https://www.euro-millions.com/results/12-12-2025,ok,2026-06-04T17:54:23.223834+00:00
2025-12-16,14,16,40,41,44,2,10,2025,Era 3: 2016-current,era_3,50,12,1.0,"[14, 16, 40, 41, 44]","[2, 10]",0-2-0-1-2,1-0-1,155,1,4,2,3,15,19,41,14,16,44,40,2,10,https://www.euro-millions.com/results/16-12-2025,ok,2026-06-04T17:54:23.999808+00:00
2025-12-19,17,21,39,43,44,1,11,2025,Era 3: 2016-current,era_3,50,12,1.0,"[17, 21, 39, 43, 44]","[1, 11]",0-1-1-1-2,1-0-1,164,4,1,2,3,15,19,39,43,44,21,17,1,11,https://www.euro-millions.com/results/19-12-2025,ok,2026-06-04T17:54:24.861302+00:00
2025-12-23,8,26,27,29,44,11,12,2025,Era 3: 2016-current,era_3,50,12,1.0,"[8, 26, 27, 29, 44]","[11, 12]",1-0-3-0-1,0-0-2,134,2,3,1,4,15,19,26,29,44,8,27,11,12,https://www.euro-millions.com/results/23-12-2025,ok,2026-06-04T17:54:25.745159+00:00
2025-12-26,12,22,32,36,48,3,4,2025,Era 3: 2016-current,era_3,50,12,1.0,"[12, 22, 32, 36, 48]","[3, 4]",0-1-1-2-1,2-0-0,150,0,5,2,3,15,19,22,32,48,12,36,3,4,https://www.euro-millions.com/results/26-12-2025,ok,2026-06-04T17:54:26.540131+00:00
2025-12-30,11,26,29,34,44,1,10,2025,Era 3: 2016-current,era_3,50,12,1.0,"[11, 26, 29, 34, 44]","[1, 10]",0-1-2-1-1,1-0-1,144,2,3,1,4,15,19,29,44,26,11,34,10,1,https://www.euro-millions.com/results/30-12-2025,ok,2026-06-04T17:54:27.258825+00:00
2026-01-02,8,27,42,44,46,1,10,2026,Era 3: 2016-current,era_3,50,12,1.0,"[8, 27, 42, 44, 46]","[1, 10]",1-0-1-0-3,1-0-1,167,1,4,1,4,14,20,46,42,27,44,8,10,1,https://www.euro-millions.com/results/02-01-2026,ok,2026-06-04T17:54:28.007597+00:00
2026-01-06,5,14,17,18,31,10,12,2026,Era 3: 2016-current,era_3,50,12,1.0,"[5, 14, 17, 18, 31]","[10, 12]",1-3-0-1-0,0-0-2,85,3,2,4,1,14,20,5,17,18,14,31,12,10,https://www.euro-millions.com/results/06-01-2026,ok,2026-06-04T17:54:28.736803+00:00
2026-01-09,1,7,10,26,34,2,4,2026,Era 3: 2016-current,era_3,50,12,1.0,"[1, 7, 10, 26, 34]","[2, 4]",3-0-1-1-0,2-0-0,78,2,3,3,2,14,20,10,34,26,7,1,2,4,https://www.euro-millions.com/results/09-01-2026,ok,2026-06-04T17:54:29.465154+00:00
2026-01-13,6,10,18,44,47,2,10,2026,Era 3: 2016-current,era_3,50,12,1.0,"[6, 10, 18, 44, 47]","[2, 10]",2-1-0-0-2,1-0-1,125,1,4,3,2,14,20,47,6,44,10,18,10,2,https://www.euro-millions.com/results/13-01-2026,ok,2026-06-04T17:54:30.188172+00:00
2026-01-16,5,17,24,29,50,5,10,2026,Era 3: 2016-current,era_3,50,12,1.0,"[5, 17, 24, 29, 50]","[5, 10]",1-1-2-0-1,0-1-1,125,3,2,3,2,14,20,5,24,17,50,29,10,5,https://www.euro-millions.com/results/16-01-2026,ok,2026-06-04T17:54:31.002035+00:00
2026-01-20,11,18,19,22,50,1,11,2026,Era 3: 2016-current,era_3,50,12,1.0,"[11, 18, 19, 22, 50]","[1, 11]",0-3-1-0-1,1-0-1,120,2,3,4,1,14,20,22,18,19,50,11,1,11,https://www.euro-millions.com/results/20-01-2026,ok,2026-06-04T17:54:31.895732+00:00
2026-01-23,4,5,13,21,42,3,10,2026,Era 3: 2016-current,era_3,50,12,1.0,"[4, 5, 13, 21, 42]","[3, 10]",2-1-1-0-1,1-0-1,85,3,2,4,1,14,20,4,42,5,13,21,3,10,https://www.euro-millions.com/results/23-01-2026,ok,2026-06-04T17:54:32.652268+00:00
2026-01-27,4,23,42,43,47,3,9,2026,Era 3: 2016-current,era_3,50,12,1.0,"[4, 23, 42, 43, 47]","[3, 9]",1-0-1-0-3,1-0-1,159,3,2,2,3,14,20,47,42,23,43,4,9,3,https://www.euro-millions.com/results/27-01-2026,ok,2026-06-04T17:54:33.376146+00:00
2026-01-30,14,18,31,35,46,7,11,2026,Era 3: 2016-current,era_3,50,12,1.0,"[14, 18, 31, 35, 46]","[7, 11]",0-2-0-2-1,0-1-1,144,2,3,2,3,14,20,14,18,31,35,46,7,11,https://www.euro-millions.com/results/30-01-2026,ok,2026-06-04T17:54:34.086879+00:00
2026-02-03,26,27,28,34,37,4,9,2026,Era 3: 2016-current,era_3,50,12,1.0,"[26, 27, 28, 34, 37]","[4, 9]",0-0-3-2-0,1-0-1,152,2,3,0,5,13,21,27,28,37,34,26,4,9,https://www.euro-millions.com/results/03-02-2026,ok,2026-06-04T17:54:34.846769+00:00
2026-02-06,10,13,20,23,24,6,11,2026,Era 3: 2016-current,era_3,50,12,1.0,"[10, 13, 20, 23, 24]","[6, 11]",1-2-2-0-0,0-1-1,90,2,3,5,0,13,21,20,10,24,13,23,6,11,https://www.euro-millions.com/results/06-02-2026,ok,2026-06-04T17:54:35.571548+00:00
2026-02-10,1,17,19,34,42,5,8,2026,Era 3: 2016-current,era_3,50,12,1.0,"[1, 17, 19, 34, 42]","[5, 8]",1-2-0-1-1,0-2-0,113,3,2,3,2,13,21,1,19,42,17,34,8,5,https://www.euro-millions.com/results/10-02-2026,ok,2026-06-04T17:54:36.435086+00:00
2026-02-13,9,13,31,37,40,6,9,2026,Era 3: 2016-current,era_3,50,12,1.0,"[9, 13, 31, 37, 40]","[6, 9]",1-1-0-3-0,0-1-1,130,4,1,2,3,13,21,37,40,13,31,9,6,9,https://www.euro-millions.com/results/13-02-2026,ok,2026-06-04T17:54:37.248208+00:00
2026-02-17,1,4,6,10,41,5,12,2026,Era 3: 2016-current,era_3,50,12,1.0,"[1, 4, 6, 10, 41]","[5, 12]",4-0-0-0-1,0-1-1,62,2,3,4,1,13,21,6,41,1,10,4,12,5,https://www.euro-millions.com/results/17-02-2026,ok,2026-06-04T17:54:38.142261+00:00
2026-02-20,13,24,28,33,35,5,9,2026,Era 3: 2016-current,era_3,50,12,1.0,"[13, 24, 28, 33, 35]","[5, 9]",0-1-2-2-0,0-1-1,133,3,2,2,3,13,21,24,33,28,35,13,5,9,https://www.euro-millions.com/results/20-02-2026,ok,2026-06-04T17:54:38.871635+00:00
2026-02-24,10,27,40,43,47,6,10,2026,Era 3: 2016-current,era_3,50,12,1.0,"[10, 27, 40, 43, 47]","[6, 10]",1-0-1-1-2,0-1-1,167,3,2,1,4,13,21,10,43,47,40,27,10,6,https://www.euro-millions.com/results/24-02-2026,ok,2026-06-04T17:54:39.607844+00:00
2026-02-27,14,24,27,39,42,6,10,2026,Era 3: 2016-current,era_3,50,12,1.0,"[14, 24, 27, 39, 42]","[6, 10]",0-1-2-1-1,0-1-1,146,2,3,2,3,13,21,27,24,39,42,14,10,6,https://www.euro-millions.com/results/27-02-2026,ok,2026-06-04T17:54:40.335865+00:00
2026-03-03,6,7,24,34,50,5,7,2026,Era 3: 2016-current,era_3,50,12,1.0,"[6, 7, 24, 34, 50]","[5, 7]",2-0-1-1-1,0-2-0,121,1,4,3,2,15,19,50,24,6,34,7,5,7,https://www.euro-millions.com/results/03-03-2026,ok,2026-06-04T17:54:41.052532+00:00
2026-03-06,15,16,19,28,37,6,9,2026,Era 3: 2016-current,era_3,50,12,1.0,"[15, 16, 19, 28, 37]","[6, 9]",0-3-1-1-0,0-1-1,115,3,2,3,2,15,19,16,19,15,28,37,9,6,https://www.euro-millions.com/results/06-03-2026,ok,2026-06-04T17:54:41.828224+00:00
2026-03-10,12,14,27,44,50,4,12,2026,Era 3: 2016-current,era_3,50,12,1.0,"[12, 14, 27, 44, 50]","[4, 12]",0-2-1-0-2,1-0-1,147,1,4,2,3,15,19,27,12,50,14,44,4,12,https://www.euro-millions.com/results/10-03-2026,ok,2026-06-04T17:54:42.647202+00:00
2026-03-13,13,17,26,41,48,4,10,2026,Era 3: 2016-current,era_3,50,12,1.0,"[13, 17, 26, 41, 48]","[4, 10]",0-2-1-0-2,1-0-1,145,3,2,2,3,15,19,26,17,48,41,13,10,4,https://www.euro-millions.com/results/13-03-2026,ok,2026-06-04T17:54:43.507776+00:00
2026-03-17,5,17,28,33,41,3,9,2026,Era 3: 2016-current,era_3,50,12,1.0,"[5, 17, 28, 33, 41]","[3, 9]",1-1-1-1-1,1-0-1,124,4,1,2,3,15,19,28,33,41,17,5,9,3,https://www.euro-millions.com/results/17-03-2026,ok,2026-06-04T17:54:44.332005+00:00
2026-03-20,5,12,16,37,46,8,10,2026,Era 3: 2016-current,era_3,50,12,1.0,"[5, 12, 16, 37, 46]","[8, 10]",1-2-0-1-1,0-1-1,116,2,3,3,2,15,19,16,12,5,37,46,8,10,https://www.euro-millions.com/results/20-03-2026,ok,2026-06-04T17:54:45.044333+00:00
2026-03-24,12,16,17,18,27,1,3,2026,Era 3: 2016-current,era_3,50,12,1.0,"[12, 16, 17, 18, 27]","[1, 3]",0-4-1-0-0,2-0-0,90,2,3,4,1,15,19,18,27,16,12,17,3,1,https://www.euro-millions.com/results/24-03-2026,ok,2026-06-04T17:54:45.768978+00:00
2026-03-27,4,10,43,44,48,2,4,2026,Era 3: 2016-current,era_3,50,12,1.0,"[4, 10, 43, 44, 48]","[2, 4]",2-0-0-0-3,2-0-0,149,1,4,2,3,15,19,44,4,43,10,48,4,2,https://www.euro-millions.com/results/27-03-2026,ok,2026-06-04T17:54:46.493256+00:00
